
Run no: 1
243		294		363		
177		284		317		
177		355		3119		
177		351		3119		
177		410		3119		
136		465		3119		
136		667		3120		
136		741		3120		
136		747		3120		
136		665		3030		
136		680		3537		
136		826		3537		
136		879		3537		
136		1081		3537		
136		1002		3537		
134		1146		3540		
134		1065		3540		
134		978		3425		
134		974		3425		
134		1170		3425		
134		1317		3425		
134		1270		3433		
134		1074		3433		
134		787		3433		
134		589		3433		
134		501		3433		
134		654		3434		
134		731		3434		
134		757		3434		
134		667		3422		
134		736		3422		

Run no: 2
261		293		336		
155		284		326		
155		276		319		
155		363		3692		
155		274		329		
155		266		396		
155		262		396		
155		256		396		
141		253		396		
141		255		396		
141		351		3720		
141		353		3720		
141		349		3720		
141		347		3720		
141		340		3720		
141		429		3720		
141		591		3724		
138		760		3724		
138		674		3724		
138		581		3724		
138		580		3724		
138		741		3724		
138		656		3624		
138		732		3624		
138		649		3624		
138		644		3624		
138		724		3624		
138		721		3624		
138		807		3628		
138		639		3575		
138		399		3575		

Run no: 3
256		292		337		
170		280		308		
170		278		330		
170		268		340		
170		346		3424		
170		574		3511		
170		657		3446		
170		760		4552		
168		827		4552		
168		890		4552		
168		994		4552		
168		995		4552		
168		839		4552		
168		1286		4552		
168		933		4552		
168		832		4544		
168		1080		4544		
168		1094		4544		
168		732		4425		
168		946		4425		
168		774		4150		
163		770		4150		
162		975		4150		
162		1138		4147		
162		875		3081		
162		941		3081		
162		945		3081		
162		672		3081		
162		808		3081		
162		601		3081		
162		662		3054		

Run no: 4
248		288		330		
248		347		2930		
161		276		337		
161		269		305		
161		261		308		
161		251		317		
151		243		312		
151		232		294		
151		232		294		
151		237		291		
151		232		291		
151		229		291		
151		224		292		
151		221		293		
151		220		318		
151		226		325		
151		218		325		
151		217		325		
151		226		355		
151		226		355		
151		214		357		
151		216		357		
151		218		357		
151		222		357		
151		225		357		
151		219		357		
151		216		357		
151		220		357		
151		211		304		
151		213		304		
151		211		304		

Run no: 5
251		297		343		
251		371		3490		
176		525		3497		
176		772		3763		
176		857		3763		
176		612		3789		
176		593		3763		
176		489		3109		
176		491		3109		
176		497		3260		
176		506		3260		
176		732		3260		
176		790		3261		
176		646		3261		
176		636		3261		
176		704		3261		
176		782		3279		
176		791		3279		
176		780		3209		
176		627		3193		
176		689		3193		
174		690		3193		
174		764		3193		
174		829		3083		
174		748		3033		
174		666		3033		
174		793		3033		
174		788		3048		
173		785		3048		
173		851		3048		
173		911		3048		

Run no: 6
237		292		335		
155		283		335		
155		363		3664		
144		520		3664		
144		515		3634		
144		762		3656		
144		1095		3790		
144		1345		3790		
144		1347		3790		
144		1340		3790		
144		1417		3790		
144		1060		3624		
144		1068		3624		
144		1131		3624		
144		1049		3624		
143		876		3574		
143		1029		3574		
143		1270		3574		
143		1030		3574		
143		1281		3574		
143		1362		3576		
143		1203		3576		
142		1273		3576		
142		1183		3576		
142		1108		3576		
142		1350		3576		
142		1186		3579		
142		1497		3579		
142		1633		3579		
142		1721		3579		
142		1308		3558		

Run no: 7
243		297		366		
243		356		2888		
162		285		365		
162		350		3201		
162		268		299		
162		264		299		
162		260		310		
147		254		310		
147		254		375		
147		257		407		
147		246		375		
147		253		389		
147		255		345		
147		256		345		
147		251		345		
147		247		345		
147		346		4312		
147		258		400		
147		256		424		
147		265		424		
147		263		424		
146		253		424		
146		248		424		
146		246		419		
146		247		425		
146		259		458		
146		252		458		
146		244		447		
146		254		447		
146		251		436		
146		256		436		

Run no: 8
240		290		343		
191		282		343		
191		274		343		
191		355		3558		
162		350		3558		
162		342		3564		
162		253		303		
162		322		3134		
145		330		3134		
145		544		3140		
145		545		3140		
145		544		3140		
145		559		3140		
145		473		3136		
145		617		3136		
145		616		3136		
145		677		3136		
145		676		3136		
145		673		3136		
145		663		3709		
145		303		2908		
145		297		2908		
145		236		394		
145		234		396		
145		231		396		
145		224		310		
145		227		318		
145		232		321		
145		311		3580		
145		397		3580		
145		310		3580		

Run no: 9
250		293		334		
159		283		322		
158		275		332		
158		269		375		
158		255		340		
158		258		340		
158		254		343		
158		241		343		
158		240		343		
158		241		343		
158		237		317		
158		305		3075		
158		371		3075		
158		379		3075		
158		379		3075		
158		445		3075		
158		449		3075		
158		448		3039		
158		380		3037		
158		228		307		
158		230		307		
158		224		337		
158		229		313		
158		233		313		
158		230		313		
158		232		315		
158		232		315		
158		231		315		
158		233		313		
158		234		318		
158		239		318		

Run no: 10
256		288		333		
185		282		328		
177		278		318		
177		357		3208		
177		437		3600		
177		514		3600		
177		670		3600		
148		647		3600		
148		636		3196		
148		701		3181		
148		617		3089		
148		749		3089		
148		670		3089		
148		765		4396		
148		936		4416		
148		932		4416		
148		864		4416		
148		726		4416		
148		724		4416		
148		793		4416		
148		935		4416		
148		965		4403		
148		823		4382		
148		716		4327		
