
Run no: 0
85.71	96.37	96.37	86.3	87.29	89.41	87.71	92.06	91.23	94.06	93.36	92.78	95.36	91.23	89.45	90.1	94.06	92.06	95.36	90.55	96.02	90.1	90.55	87.71	96.37	96.08	90.55	87.71	89.45	96.02	96.08	96.08	87.71	96.02	96.08	96.37	95.36	90.1	87.71	90.55	90.55	87.71	96.08	90.55	96.02	96.37	95.36	90.55	90.55	96.08	90.55	87.71	96.02	96.08	90.55	96.08	90.55	90.55	96.08	90.55	90.55	96.08	96.08	90.55	90.55	96.08	96.08	96.08	96.08	90.55	90.55	96.08	96.08	96.08	90.55	90.55	90.55	90.55	96.08	96.08	
85.62	96.37	96.37	87.29	89.41	87.71	91.75	92.06	94.06	93.36	95.36	92.78	94.06	91.23	90.55	87.29	96.02	95.36	89.45	90.1	92.78	91.23	90.5	87.71	90.1	92.06	96.37	96.08	91.23	90.55	87.71	90.1	89.45	96.08	96.08	96.02	89.45	90.55	94.06	95.36	89.45	87.71	90.1	95.36	96.02	96.02	96.08	96.37	87.71	90.1	95.36	90.55	96.02	90.55	90.55	96.02	96.08	96.08	96.02	96.08	96.37	95.36	87.71	90.55	90.55	87.71	90.55	96.37	95.36	90.55	90.55	96.08	90.55	87.71	96.08	90.55	96.08	90.55	90.55	96.08	
85.62	96.37	96.37	87.29	89.41	87.71	92.06	94.06	93.36	92.78	94.06	87.29	89.45	92.78	87.71	92.06	96.37	87.71	89.45	89.45	94.06	89.45	87.71	96.37	87.71	96.37	87.71	87.71	96.37	87.71	92.78	87.29	94.06	89.45	94.08	89.75	96.37	96.37	87.71	89.41	89.41	89.45	85.62	92.78	94.16	92.06	96.37	87.71	89.91	87.71	96.37	96.08	96.08	90.1	90.1	94.11	91.75	95.36	90.55	91.23	91.23	96.02	90.55	95.36	90.5	91.23	90.1	90.1	90.5	96.02	95.36	90.55	96.02	96.08	90.1	90.5	96.08	96.08	95.36	91.23	
85.62	96.37	96.37	87.71	92.06	94.06	93.36	92.78	94.06	92.78	87.71	92.06	96.37	87.71	94.06	87.71	96.37	87.71	96.37	87.71	87.71	96.37	87.71	92.78	94.06	94.08	96.37	96.37	87.71	85.62	92.78	94.16	92.06	96.37	87.71	89.91	87.71	96.37	87.71	94.06	85.62	87.71	87.71	87.71	87.71	96.37	85.62	87.71	88.97	89.91	92.06	92.06	92.78	87.71	87.71	94.06	92.06	85.62	85.62	94.06	92.78	96.37	96.37	89.1	86.09	92.78	92.06	94.16	86.31	96.37	92.06	94.11	94.11	87.29	87.29	89.75	89.45	87.29	87.29	89.45	
85.26	96.37	96.37	86.09	86.31	91.75	96.16	94.16	89.91	89.91	88.97	87.71	86.31	93.36	87.71	89.1	89.1	94.06	92.78	92.06	85.62	92.78	85.62	92.06	89.1	86.31	96.37	85.62	88.97	94.08	89.91	94.16	94.06	92.06	94.06	92.78	92.78	92.06	87.71	96.37	94.16	88.97	87.71	87.71	92.06	94.06	92.78	85.62	96.37	85.62	94.06	96.37	94.16	94.06	92.78	92.06	96.37	87.71	94.06	87.71	96.37	87.71	87.71	96.37	87.71	87.71	96.37	87.71	96.37	96.37	87.71	87.71	87.71	96.37	87.71	94.06	85.62	87.71	87.71	87.71	
85.26	96.37	96.37	85.47	86.24	89.91	91.75	87.71	86.31	88.97	87.71	89.1	89.1	89.91	92.78	92.06	92.78	89.1	92.06	88.97	96.37	89.91	88.97	86.31	87.71	88.97	96.37	92.78	92.06	86.31	96.37	89.91	87.71	86.31	87.71	89.1	92.78	92.06	89.1	96.37	88.97	92.06	92.78	92.78	92.06	87.71	87.71	92.06	92.78	96.37	96.37	96.37	87.71	87.71	96.37	87.71	87.71	96.37	87.71	87.71	96.37	87.71	96.37	93.1	96.16	93.36	93.36	94.16	94.06	94.08	94.06	94.06	94.16	94.16	94.06	94.06	94.06	94.16	94.06	94.06	
85.26	96.37	96.37	85.45	93.1	96.37	90.78	89.15	88.65	87.71	86.31	92.06	87.71	86.24	89.91	89.91	89.91	92.78	92.06	92.78	89.1	87.71	89.91	86.24	86.31	89.1	89.1	92.06	92.78	92.06	87.71	86.31	86.31	89.1	96.37	89.91	87.71	86.31	87.71	89.1	92.78	92.78	92.06	96.37	86.31	87.71	96.37	92.06	96.37	89.91	87.71	86.31	87.71	92.78	92.06	89.1	96.37	92.06	92.78	92.78	92.06	96.37	96.37	96.37	87.71	96.37	87.71	87.71	87.71	87.71	96.37	87.71	96.37	96.37	96.37	87.71	87.71	87.71	92.78	87.71	
84.05	96.37	96.37	89.15	89.91	93.1	85.36	88.65	90.78	87.71	92.78	93.1	86.31	87.71	89.91	92.06	87.71	90.78	86.24	89.91	92.06	89.15	89.91	92.78	88.65	89.1	89.1	86.24	96.37	86.31	86.24	92.78	92.06	89.1	86.31	87.71	89.1	86.31	96.37	96.37	87.71	86.31	87.71	89.91	89.91	92.06	92.78	87.71	89.1	92.06	92.78	92.06	96.37	87.71	86.31	87.71	89.1	92.78	92.78	92.06	96.37	86.31	96.37	92.06	96.37	89.91	87.71	87.71	92.78	89.1	96.37	92.06	92.78	92.78	92.06	96.37	96.37	96.37	87.71	96.37	
84.05	96.37	96.37	93.1	85.36	90.78	92.78	93.1	92.06	90.78	92.06	92.78	96.37	92.78	92.06	96.37	96.37	92.06	92.78	92.06	92.78	92.06	96.37	92.78	92.78	92.06	96.37	96.37	92.06	96.37	92.78	96.37	92.06	92.78	92.78	92.06	96.37	96.37	96.37	96.37	84.05	96.37	96.37	96.37	85.36	92.06	92.06	92.06	92.78	86.24	96.37	90.78	92.06	90.12	92.78	92.78	89.81	96.37	92.78	92.78	92.78	92.78	92.06	86.31	87.76	85.36	86.24	89.91	89.91	89.15	89.91	88.65	86.24	86.24	88.65	89.15	88.65	89.1	89.1	89.91	

Run no: 1
103.7	98.76	113.75	111.8	102.02	106.55	102.43	110.27	109.76	101.54	97.84	110.54	98.0	96.72	114.37	103.97	105.55	103.36	102.37	113.71	110.46	102.88	94.07	103.97	107.37	106.38	111.56	110.93	116.75	102.08	109.25	108.37	105.97	108.71	110.55	110.45	104.07	95.1	102.95	100.04	109.43	96.16	107.63	105.81	111.1	104.77	105.4	98.04	106.82	110.03	106.51	104.23	107.16	115.27	102.24	103.58	102.61	109.17	108.38	105.78	104.98	112.21	103.67	102.23	103.73	107.7	98.9	103.98	111.45	106.12	110.06	103.84	97.03	114.45	102.75	125.37	113.81	106.54	106.05	109.89	
96.72	110.46	94.07	105.97	96.4	110.46	110.46	110.46	98.76	95.1	102.23	102.23	102.23	96.16	98.9	97.03	98.9	96.16	98.0	97.84	105.55	96.16	102.02	102.95	105.81	102.49	102.02	102.95	102.02	99.53	106.55	101.54	102.37	98.04	102.37	102.37	98.0	106.38	102.06	106.51	100.04	100.04	106.55	102.08	102.24	102.24	102.08	104.77	103.67	102.24	113.71	102.88	104.77	102.88	101.6	103.36	104.34	110.03	110.45	103.98	102.75	104.71	110.45	102.39	102.43	105.13	106.54	110.03	103.73	104.55	102.23	103.97	102.61	103.7	103.7	102.71	102.71	103.73	102.25	112.21	
85.8	96.72	110.46	94.07	105.97	96.4	110.46	110.46	110.46	96.4	105.97	94.97	110.46	96.4	110.46	96.72	96.72	94.82	95.1	98.76	102.23	102.23	102.23	98.76	96.16	96.16	98.76	110.09	98.9	97.03	98.9	105.55	96.16	96.16	98.9	105.81	98.0	102.95	102.95	98.0	110.46	102.95	96.16	98.61	97.84	102.49	106.55	98.11	102.02	102.02	102.02	102.37	102.37	102.37	97.93	102.37	102.37	102.02	102.37	102.02	99.53	98.04	98.04	98.0	106.38	97.67	101.54	106.55	106.51	106.51	102.06	98.11	110.52	98.0	106.55	101.68	102.59	101.04	106.55	106.55	
85.8	103.69	85.8	96.72	94.07	96.4	96.4	96.4	96.72	96.72	96.72	96.7	94.88	96.72	110.46	105.97	110.46	110.46	110.46	105.97	110.46	110.46	110.46	110.46	110.46	110.46	94.97	94.82	95.1	96.4	95.1	96.72	102.23	102.23	102.23	96.16	96.16	96.16	102.23	102.23	98.76	98.76	98.76	110.09	105.97	109.96	96.16	96.16	96.16	98.76	110.46	98.9	97.03	98.9	98.9	97.03	100.4	105.55	96.16	96.16	96.16	105.81	105.81	105.81	110.46	110.46	110.46	107.59	98.0	102.95	102.95	98.0	102.95	98.61	98.0	102.95	97.84	102.49	97.84	96.61	
85.8	103.69	85.8	103.69	85.68	85.8	85.8	96.72	94.07	96.4	96.4	96.4	96.72	96.72	96.72	96.7	94.88	96.72	94.6	96.72	94.78	96.4	96.72	94.88	96.72	96.72	88.14	94.16	105.97	105.97	94.97	110.31	105.97	105.97	105.97	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	94.82	96.4	94.82	95.1	94.88	96.72	96.72	95.1	96.89	96.77	102.23	102.23	102.23	96.16	96.16	96.16	102.23	102.23	96.73	102.23	96.16	102.23	102.23	102.23	98.76	98.76	98.76	98.76	98.76	110.09	96.16	
85.8	103.69	85.8	103.69	85.68	85.8	85.59	103.69	85.68	103.69	85.8	103.69	85.8	85.8	85.8	85.8	96.72	96.72	96.72	96.72	96.7	96.72	96.72	96.72	96.72	96.72	96.23	96.72	96.72	88.01	94.03	96.72	96.72	94.07	96.4	96.4	96.4	94.88	94.6	94.78	96.4	94.88	88.14	96.4	96.4	88.14	94.78	94.16	94.6	94.88	94.52	94.92	105.97	105.97	94.97	110.31	105.97	105.97	105.97	105.97	105.97	105.97	110.31	105.97	94.97	105.97	94.82	110.46	110.46	96.4	110.46	94.97	110.46	110.46	110.46	110.46	110.46	110.46	110.46	110.46	
85.8	103.69	85.8	103.69	85.68	85.8	85.59	103.69	85.68	103.69	85.8	103.69	85.8	103.69	85.58	85.8	85.68	85.8	103.69	85.8	85.8	85.59	85.59	85.8	85.8	85.8	85.8	85.8	85.8	88.28	90.9	88.01	88.09	89.96	88.01	96.72	96.72	96.72	96.72	96.72	96.72	96.72	96.72	96.72	96.72	96.72	94.03	96.72	96.72	96.72	94.4	96.72	96.72	96.72	93.43	96.72	94.03	96.72	96.05	96.7	96.23	88.14	88.14	88.14	96.7	96.4	96.4	96.4	96.4	96.4	96.4	96.4	96.23	94.07	94.88	94.88	94.07	88.14	94.78	94.78	
85.8	85.8	85.68	85.8	85.59	85.68	85.8	85.8	85.8	85.68	85.8	85.8	85.8	85.59	85.59	84.3	103.55	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	84.3	85.58	85.58	85.58	85.59	85.59	85.7	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.75	85.82	86.3	103.66	88.28	90.9	88.28	85.95	88.01	88.09	88.01	88.01	88.01	88.01	89.61	89.96	96.72	96.72	93.27	94.4	96.0	96.05	93.43	93.97	94.03	93.43	96.05	
85.8	85.8	85.68	85.8	85.59	85.68	85.8	85.8	85.8	85.68	85.8	85.8	85.8	85.59	85.59	84.3	85.8	85.8	85.59	85.68	85.68	85.8	85.8	85.59	85.8	85.68	85.68	85.68	85.59	85.8	84.2	85.8	85.8	85.8	91.85	103.55	84.3	84.3	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	103.69	85.58	85.58	85.58	84.55	85.37	85.16	85.46	85.68	85.59	85.59	85.59	85.7	85.7	
85.8	85.8	85.68	85.8	85.68	85.8	85.8	85.8	85.68	85.8	85.8	85.8	84.3	85.8	85.8	85.68	85.68	85.8	85.8	85.8	85.68	85.68	85.68	85.8	84.2	85.8	85.8	85.8	91.85	85.8	85.8	85.8	85.8	85.68	85.8	85.68	84.3	85.8	85.68	85.68	85.8	85.8	85.8	91.85	85.8	85.68	85.8	85.68	91.85	85.55	85.68	85.8	85.8	85.8	84.2	84.2	85.8	85.8	85.8	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	85.59	84.3	84.3	84.3	84.3	103.55	103.55	103.69	
85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	84.3	85.8	85.8	85.8	85.8	85.8	85.8	84.2	85.8	85.8	85.8	91.85	85.8	85.8	85.8	85.8	85.8	84.3	85.8	85.8	85.8	85.8	91.85	85.8	85.8	91.85	85.55	85.8	85.8	85.8	84.2	84.2	85.8	85.8	85.8	85.8	85.8	85.8	85.8	84.09	84.2	85.8	85.8	84.3	84.2	85.8	85.55	85.8	85.8	85.8	85.8	91.85	85.8	85.65	85.8	85.8	85.8	85.55	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.68	85.68	85.68	85.68	85.68	
84.09	91.85	91.85	85.8	91.85	84.3	85.55	84.09	85.65	84.2	85.65	84.2	85.55	84.3	85.8	85.8	84.2	84.3	85.55	84.2	91.85	85.8	85.55	84.3	85.8	84.2	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	84.2	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.55	85.8	85.8	85.8	84.2	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	
