
Run no: 0
82		423		4615		
82		632		4619		
82		687		4619		
82		871		4615		
82		769		4814		
82		972		4851		
82		980		4851		
82		900		4719		
82		361		4719		
82		320		3929		
82		492		3929		
82		678		3929		
82		629		3993		
82		844		3955		
82		779		3955		
82		853		3952		
82		1156		3952		
82		1327		3952		
82		982		3888		
82		921		3888		
82		710		3888		
82		586		3888		
82		587		3860		
82		558		3860		
82		651		3860		
78		712		3860		
78		794		3860		
77		582		3860		

Run no: 11
326		426		621		
326		451		3530		
326		538		3543		
86		423		3543		
86		358		465		
86		387		3196		
86		357		3196		
86		346		3196		
86		158		409		
86		106		186		
78		90		171		
78		87		98		
72		87		98		
72		87		98		
72		88		98		
72		88		98		
72		88		98		
72		85		111		
72		84		111		
72		84		111		
72		84		111		
72		84		111		
57		85		126		
57		90		126		
57		91		126		
57		88		126		
57		88		123		
57		90		123		
57		91		158		
57		95		158		
57		96		158		

Run no: 12
346		433		688		
346		469		4292		
346		525		4292		
346		713		4292		
346		1197		4387		
346		635		4282		
109		815		4284		
109		1060		4282		
109		1456		6398		
109		1967		6398		
91		1029		6398		
80		1335		6398		
80		2256		6398		
80		1568		5465		
80		2130		5465		
80		774		5465		
80		627		4155		
80		781		4167		
80		831		4167		
80		416		3960		
67		574		3960		
67		662		3960		
67		809		3972		
67		565		3972		
67		766		3972		
67		506		3940		
67		704		3940		
67		638		3940		
67		499		3940		
67		541		3940		
67		611		3940		

Run no: 13
329		425		712		
100		390		488		
100		387		488		
93		387		488		
93		431		4415		
72		569		4415		
72		861		4450		
72		1237		4450		
72		1199		4450		
72		1517		4450		
60		642		4443		
60		486		4252		
60		361		3391		
60		446		3391		
60		222		2833		
60		285		2833		
60		311		2833		
60		357		2833		
60		324		2764		
60		392		2764		
60		538		2766		
60		385		2766		
60		393		2766		
60		196		2569		
60		215		2569		
60		253		2569		
60		211		2443		
60		302		2443		
60		146		2369		
60		210		2369		
60		191		2369		

Run no: 14
359		432		514		
97		406		542		
97		401		512		
97		452		4097		
74		405		4097		
74		303		463		
74		329		3410		
74		298		3586		
74		430		3586		
74		517		3586		
74		432		3586		
74		514		3605		
74		589		3605		
74		730		3605		
74		1093		3605		
74		1929		3605		
74		2201		3605		
74		1292		3566		
74		493		3566		
74		367		3317		
73		616		3317		
73		649		3315		
73		184		3315		
73		235		3315		
73		340		3315		
73		392		3315		
73		131		3196		
73		286		3196		
73		131		3192		
73		132		3192		
73		132		3192		

Run no: 15
289		423		589		
85		387		503		
85		380		503		
85		439		4377		
85		502		4379		
85		879		4383		
74		1197		4377		
74		1799		4377		
74		2030		4377		
74		2177		4377		
74		2419		4275		
74		1857		4275		
74		2189		4282		
74		3302		5861		
74		3024		5861		
74		2616		5861		
74		1985		4265		
74		1032		4265		
74		208		3675		
74		262		3675		
74		447		5025		
74		666		5029		
74		968		5036		
74		686		5035		
74		360		5035		
71		525		5035		
71		886		5039		
71		821		5039		
71		866		4938		
71		944		4938		
71		798		4938		

Run no: 16
351		425		568		
99		397		568		
87		376		489		
87		415		3544		
87		563		3553		
76		625		3553		
76		857		3589		
76		1205		3552		
76		1735		3568		
76		1225		3574		
76		609		3555		
76		726		3555		
76		1004		3555		
76		1106		3555		
76		822		3559		
76		1164		3559		
76		249		3456		
76		522		3456		
76		522		3456		
76		354		3452		
76		519		3452		
76		636		3452		
76		912		3452		
76		692		3527		
76		302		3510		
76		521		3541		
76		305		3541		
76		528		3541		
75		641		3541		
75		908		3541		
75		984		5368		

Run no: 17
323		415		578		
323		398		477		
323		453		4335		
323		506		4335		
83		638		4424		
72		854		4338		
72		1023		4340		
72		1209		4340		
72		529		3673		
72		345		3673		
72		104		186		
72		173		4577		
72		91		171		
72		92		171		
72		90		171		
72		92		171		
72		159		4033		
72		297		4036		
72		173		3982		
72		241		3982		
72		174		3795		
72		213		3795		
72		209		3795		
72		150		3672		
72		155		3672		
72		146		3672		
72		151		3672		
72		204		3672		
72		262		3672		
72		212		3672		
72		215		3672		

Run no: 18
347		425		567		
347		398		495		
347		451		4164		
347		521		4167		
347		521		4164		
347		763		4444		
108		953		4182		
90		1349		4182		
90		1626		4176		
78		790		4170		
78		844		4170		
78		851		4141		
78		268		4147		
78		223		3552		
78		119		404		
78		110		404		
78		111		404		
78		101		147		
78		91		147		
78		82		111		
78		81		117		
67		82		117		
67		84		117		
67		87		117		
67		152		3496		
67		330		3496		
67		160		3341		
67		159		3341		
67		264		3341		
67		370		3341		
67		204		3302		

Run no: 19
350		423		532		
350		477		4310		
73		664		4310		
73		793		4310		
73		792		4312		
73		582		4312		
73		773		4312		
73		889		4324		
73		1380		4324		
73		1649		4324		
73		1700		4324		
73		1475		4307		
73		1512		4310		
73		886		4063		
73		579		4063		
73		276		4063		
73		411		4063		
73		81		123		
73		84		147		
73		85		147		
73		89		147		
73		91		147		
73		93		147		
73		95		147		
73		94		147		
73		94		147		
73		95		147		
73		172		4552		
73		155		4552		
73		232		4552		
73		238		4552		

Run no: 20
327		423		585		
103		392		488		
103		431		3793		
103		464		3793		
103		329		385		
103		308		463		
103		267		463		
100		269		463		
100		248		377		
100		321		4163		
100		372		4163		
100		344		4163		
85		353		4163		
85		594		4163		
85		352		677		
85		363		677		
85		358		672		
85		364		672		
75		366		672		
75		381		672		
75		335		583		
75		327		583		
75		312		583		
75		310		591		
75		241		591		
75		216		591		
75		174		591		
75		184		589		
75		174		589		
75		158		589		
75		123		589		

Run no: 21
340		427		653		
340		412		655		
90		414		655		
90		481		3523		
87		540		3523		
87		699		4420		
81		810		4420		
81		1214		3537		
81		1625		3550		
81		1160		3550		
81		1498		3559		
80		365		3508		
72		310		3341		
72		259		3341		
72		317		3341		
72		247		3341		
72		460		3341		
72		836		3360		
72		1427		3360		
72		1540		3341		
72		878		3342		
72		336		3339		
72		549		3351		
72		762		3351		
72		236		3352		
72		343		3352		
72		444		3352		
72		601		3352		
72		969		3352		
72		744		3688		
72		759		3686		

Run no: 22
357		428		588		
357		404		543		
76		390		514		
76		378		514		
76		382		529		
76		372		642		
76		433		4625		
76		432		4625		
76		483		4625		
76		643		4625		
76		586		4561		
76		739		4561		
76		1019		5378		
76		1283		5378		
76		1508		5378		
76		1346		5378		
76		1001		5375		
72		1321		5375		
72		1556		5375		
72		1646		5375		
72		1629		5375		
72		1376		5375		
72		874		5313		
72		693		5313		
72		298		5169		
72		271		5169		
72		262		5169		
72		310		5169		
72		431		5173		
72		479		5173		
72		545		5173		

Run no: 23
337		409		601		
98		390		601		
85		350		473		
80		342		536		
80		322		423		
80		316		432		
80		281		434		
80		314		434		
80		331		445		
80		302		445		
80		208		445		
80		161		456		
80		186		456		
80		206		456		
80		167		456		
80		197		492		
80		157		3992		
80		225		3992		
80		218		3992		
80		356		3992		
80		213		3992		
80		214		3992		
80		346		3993		
80		609		3993		
80		609		3993		
80		218		3765		
80		340		3765		
80		574		3765		
80		695		3766		
80		878		3766		
77		587		3788		

Run no: 24
357		438		779		
87		406		541		
87		394		555		
82		375		486		
82		412		3375		
82		481		3504		
82		426		3504		
82		554		3508		
82		975		5627		
82		1632		5627		
82		951		5627		
82		539		5627		
82		636		5603		
82		658		5603		
82		534		5603		
82		582		5603		
82		768		5603		
82		554		5617		
76		700		5617		
76		1394		5617		
76		2669		5617		
76		4033		5617		
76		3976		5617		
76		3123		5405		
76		2352		5564		
76		1407		7351		
76		1956		5407		
76		3025		5413		
76		1853		5413		
76		1170		5382		
76		1419		5401		

Run no: 25
337		426		566		
101		398		490		
84		384		468		
84		426		4297		
84		451		4297		
80		675		4298		
80		1184		4308		
80		1577		4297		
80		685		4128		
80		895		4128		
65		765		4128		
65		512		4101		
65		937		4101		
65		1123		4101		
65		1785		4103		
65		873		3959		
65		677		3905		
65		276		3905		
65		350		3905		
65		88		187		
65		97		187		
65		105		187		
65		78		187		
65		75		187		
65		81		187		
65		86		187		
65		101		200		
65		110		206		
65		101		206		
65		113		218		
65		117		218		

Run no: 26
353		442		574		
80		419		604		
80		417		604		
80		409		728		
80		413		755		
80		404		755		
78		405		755		
78		376		613		
78		524		598		
78		496		616		
78		433		616		
78		453		867		
78		406		631		
77		371		631		
77		355		647		
77		299		647		
77		243		647		
77		317		4083		
77		244		4083		
72		331		4083		
72		416		4083		
65		379		4083		
65		481		4083		
65		315		4087		
65		499		4087		
65		477		4084		
65		254		4084		
65		203		625		
65		212		625		
65		237		625		
65		183		625		

Run no: 27
326		427		709		
74		385		511		
74		371		462		
74		365		473		
74		391		473		
74		387		473		
74		338		473		
74		326		462		
74		310		462		
74		288		462		
70		215		462		
70		195		474		
70		76		93		
70		135		3635		
70		194		3635		
70		316		3635		
70		559		3689		
70		254		3693		
70		131		3610		
70		189		3610		
70		305		3610		
70		252		3878		
70		309		3878		
70		301		3873		
70		411		3873		
70		458		3870		
70		270		3567		
70		175		3567		
70		293		3567		
70		216		3250		
70		217		3250		

Run no: 28
337		420		560		
337		410		642		
100		382		642		
77		364		447		
77		421		4778		
77		563		4778		
77		851		4778		
77		457		4768		
77		541		4768		
77		208		364		
77		192		377		
77		278		377		
77		279		377		
77		284		377		
77		276		382		
77		277		382		
77		284		382		
77		291		382		
77		292		382		
77		282		382		
77		288		382		
77		289		382		
77		271		382		
77		265		482		
77		260		399		
77		243		399		
77		238		399		
77		248		405		
77		209		405		
66		200		405		
66		208		405		

Run no: 29
317		418		575		
82		388		585		
75		364		597		
75		320		438		
75		282		373		
75		254		357		
71		177		357		
71		153		361		
71		175		383		
71		195		385		
71		235		385		
71		284		385		
71		217		385		
71		102		170		
71		99		147		
71		98		147		
71		100		147		
71		105		147		
71		102		167		
71		86		167		
71		89		155		
71		95		155		
71		117		166		
71		181		3755		
69		234		3755		
69		236		3755		
69		183		3819		
69		186		3819		
69		192		3819		
69		199		3696		
69		257		3696		
